FileName, background_texture_name, object_file_name, object_texture_name, X-coord, Y-coord, rotation about X (rx), ry, rz 
img119, green_blots_70.jpg, Wood.obj, green_blots_19.jpg, -344, -16, 16, 70, rz
img120, green_blots_3.jpg, Log.obj, green_blots_12.jpg, -24, -103, 10, 110, rz
img121, green_blots_81.jpg, pyramid.obj, green_blots_54.jpg, 285, -241, 21, 180, rz
img122, green_blots_70.jpg, Wood.obj, green_blots_21.jpg, -129, -233, 11, 50, rz
img123, green_blots_82.jpg, Log.obj, green_blots_32.jpg, 120, -137, 22, 180, rz
img124, green_blots_87.jpg, pyramid.obj, green_blots_67.jpg, 31, 46, -25, 30, rz
img125, green_blots_74.jpg, Wood.obj, green_blots_54.jpg, -217, -124, 15, 170, rz
img126, green_blots_5.jpg, Log.obj, green_blots_0.jpg, -32, -166, -21, 180, rz
img127, green_blots_99.jpg, pyramid.obj, green_blots_45.jpg, 232, 186, -31, 10, rz
img128, green_blots_57.jpg, Wood.obj, green_blots_63.jpg, 49, 37, -39, 150, rz
img129, green_blots_38.jpg, Log.obj, green_blots_0.jpg, -166, -23, 9, 150, rz
img130, green_blots_80.jpg, pyramid.obj, green_blots_86.jpg, -193, 65, 6, 180, rz
img131, green_blots_27.jpg, Wood.obj, green_blots_75.jpg, 225, 192, 5, 170, rz
img132, green_blots_55.jpg, Log.obj, green_blots_63.jpg, -114, -244, 37, 50, rz
img133, green_blots_60.jpg, pyramid.obj, green_blots_33.jpg, -304, -6, 2, 180, rz
img134, green_blots_50.jpg, Wood.obj, green_blots_81.jpg, 352, 145, -27, 10, rz
img135, green_blots_24.jpg, Log.obj, green_blots_47.jpg, 120, -184, -24, 60, rz
img136, green_blots_37.jpg, pyramid.obj, green_blots_14.jpg, 211, -269, 9, 160, rz
img137, green_blots_67.jpg, Wood.obj, green_blots_91.jpg, -259, -222, 5, 160, rz
img138, green_blots_0.jpg, Log.obj, green_blots_59.jpg, -220, -132, 23, 150, rz
img139, green_blots_12.jpg, pyramid.obj, green_blots_62.jpg, 107, -116, 29, 130, rz
img140, green_blots_97.jpg, Wood.obj, green_blots_57.jpg, 57, 189, 15, 160, rz
img141, green_blots_97.jpg, Log.obj, green_blots_56.jpg, -13, -104, -6, 30, rz
img142, green_blots_98.jpg, pyramid.obj, green_blots_5.jpg, 5, 61, -30, 20, rz
img143, green_blots_24.jpg, Wood.obj, green_blots_69.jpg, -161, -170, 26, 30, rz
img144, green_blots_50.jpg, Log.obj, green_blots_16.jpg, -51, -37, -19, 110, rz
img145, green_blots_48.jpg, pyramid.obj, green_blots_79.jpg, 122, 100, -1, 120, rz
img146, green_blots_69.jpg, Wood.obj, green_blots_7.jpg, 309, 127, -4, 110, rz
img147, green_blots_12.jpg, Log.obj, green_blots_77.jpg, -50, 135, -31, 90, rz
img148, green_blots_77.jpg, pyramid.obj, green_blots_29.jpg, 17, -266, 6, 0, rz
img149, green_blots_82.jpg, Wood.obj, green_blots_2.jpg, 258, 184, 16, 120, rz
img150, green_blots_55.jpg, Log.obj, green_blots_92.jpg, 29, -3, -36, 90, rz
img151, green_blots_73.jpg, pyramid.obj, green_blots_40.jpg, -221, 122, -8, 80, rz
img152, green_blots_53.jpg, Wood.obj, green_blots_74.jpg, 110, 243, 3, 30, rz
img153, green_blots_57.jpg, Log.obj, green_blots_7.jpg, -37, -155, 0, 140, rz
img154, green_blots_73.jpg, pyramid.obj, green_blots_40.jpg, -179, 127, -31, 0, rz
img155, green_blots_81.jpg, Wood.obj, green_blots_3.jpg, 211, -164, -19, 90, rz
img156, green_blots_6.jpg, Log.obj, green_blots_27.jpg, 228, 221, 39, 180, rz
img157, green_blots_20.jpg, pyramid.obj, green_blots_53.jpg, -267, -73, -38, 60, rz
img158, green_blots_51.jpg, Wood.obj, green_blots_43.jpg, -199, 195, -2, 40, rz
img159, green_blots_77.jpg, Log.obj, green_blots_92.jpg, -278, 44, -5, 130, rz
img160, green_blots_61.jpg, pyramid.obj, green_blots_95.jpg, 309, 229, -11, 40, rz
img161, green_blots_19.jpg, Wood.obj, green_blots_79.jpg, -58, -23, -1, 110, rz
img162, green_blots_62.jpg, Log.obj, green_blots_98.jpg, 33, 22, 1, 90, rz
img163, green_blots_52.jpg, pyramid.obj, green_blots_72.jpg, -213, 2, 18, 70, rz
img164, green_blots_21.jpg, Wood.obj, green_blots_64.jpg, -108, -268, -36, 40, rz
img165, green_blots_92.jpg, Log.obj, green_blots_83.jpg, -188, 206, 3, 150, rz
img166, green_blots_20.jpg, pyramid.obj, green_blots_35.jpg, 284, 62, -38, 50, rz
img167, green_blots_87.jpg, Wood.obj, green_blots_80.jpg, -302, 40, 21, 100, rz
img168, green_blots_12.jpg, Log.obj, green_blots_27.jpg, 143, 49, 13, 120, rz
img169, green_blots_3.jpg, pyramid.obj, green_blots_68.jpg, -170, 118, -17, 90, rz
img170, green_blots_13.jpg, Wood.obj, green_blots_41.jpg, 121, -219, -20, 130, rz
img171, green_blots_89.jpg, Log.obj, green_blots_95.jpg, 175, 148, 19, 0, rz
img172, green_blots_93.jpg, pyramid.obj, green_blots_72.jpg, -262, -160, -23, 10, rz
img173, green_blots_22.jpg, Wood.obj, green_blots_8.jpg, 22, 2, -28, 40, rz
img174, green_blots_62.jpg, Log.obj, green_blots_29.jpg, -9, -114, -3, 130, rz
img175, green_blots_43.jpg, pyramid.obj, green_blots_54.jpg, 237, -113, 9, 100, rz
img176, green_blots_10.jpg, Wood.obj, green_blots_8.jpg, 29, 17, 33, 40, rz
img177, green_blots_86.jpg, Log.obj, green_blots_95.jpg, -319, 29, -30, 90, rz
img178, green_blots_33.jpg, pyramid.obj, green_blots_68.jpg, 72, -155, -3, 130, rz
img179, green_blots_60.jpg, Wood.obj, green_blots_64.jpg, 133, -231, 22, 170, rz
img180, green_blots_60.jpg, Log.obj, green_blots_83.jpg, -256, -55, 24, 10, rz
img181, green_blots_96.jpg, pyramid.obj, green_blots_37.jpg, -43, -169, 37, 70, rz
img182, green_blots_1.jpg, Wood.obj, green_blots_17.jpg, -8, -192, -31, 10, rz
img183, green_blots_30.jpg, Log.obj, green_blots_29.jpg, 307, -120, 37, 80, rz
img184, green_blots_25.jpg, pyramid.obj, green_blots_10.jpg, 8, 110, -5, 160, rz
img185, green_blots_46.jpg, Wood.obj, green_blots_59.jpg, -67, -75, -18, 120, rz
img186, green_blots_67.jpg, Log.obj, green_blots_58.jpg, 253, -106, 2, 100, rz
img187, green_blots_3.jpg, pyramid.obj, green_blots_46.jpg, -326, 29, -18, 180, rz
img188, green_blots_4.jpg, Wood.obj, green_blots_66.jpg, 92, 217, 35, 20, rz
img189, green_blots_79.jpg, Log.obj, green_blots_36.jpg, 113, 33, 30, 100, rz
img190, green_blots_34.jpg, pyramid.obj, green_blots_9.jpg, -329, 210, 8, 100, rz
img191, green_blots_57.jpg, Wood.obj, green_blots_18.jpg, -12, -210, 30, 160, rz
img192, green_blots_47.jpg, Log.obj, green_blots_94.jpg, -136, -160, 1, 130, rz
img193, green_blots_72.jpg, pyramid.obj, green_blots_84.jpg, -69, -235, 34, 40, rz
img194, green_blots_79.jpg, Wood.obj, green_blots_57.jpg, 47, 91, -36, 40, rz
img195, green_blots_17.jpg, Log.obj, green_blots_13.jpg, 207, 5, 31, 40, rz
img196, green_blots_85.jpg, pyramid.obj, green_blots_12.jpg, 116, -140, 9, 60, rz
img197, green_blots_30.jpg, Wood.obj, green_blots_61.jpg, -133, 15, 30, 40, rz
img198, green_blots_43.jpg, Log.obj, green_blots_91.jpg, 208, -38, 29, 0, rz
img199, green_blots_20.jpg, pyramid.obj, green_blots_49.jpg, 243, 110, -17, 130, rz
img200, green_blots_25.jpg, Wood.obj, green_blots_70.jpg, -118, 24, 39, 10, rz
img201, green_blots_33.jpg, Log.obj, green_blots_94.jpg, 107, 268, -15, 0, rz
img202, green_blots_96.jpg, pyramid.obj, green_blots_59.jpg, -241, 269, 21, 60, rz
img203, green_blots_24.jpg, Wood.obj, green_blots_46.jpg, -117, -97, -40, 20, rz
img204, green_blots_73.jpg, Log.obj, green_blots_95.jpg, -145, -230, -7, 20, rz
img205, green_blots_82.jpg, pyramid.obj, green_blots_49.jpg, 117, -84, -12, 70, rz
img206, green_blots_33.jpg, Wood.obj, green_blots_28.jpg, 240, 206, -35, 120, rz
img207, green_blots_1.jpg, Log.obj, green_blots_54.jpg, -152, -243, 33, 160, rz
img208, green_blots_55.jpg, pyramid.obj, green_blots_58.jpg, 279, 20, -25, 10, rz
img209, green_blots_86.jpg, Wood.obj, green_blots_65.jpg, 320, -81, -39, 140, rz
img210, green_blots_71.jpg, Log.obj, green_blots_51.jpg, 96, 15, 14, 110, rz
img211, green_blots_11.jpg, pyramid.obj, green_blots_44.jpg, -70, 139, -19, 40, rz
img212, green_blots_7.jpg, Wood.obj, green_blots_41.jpg, 158, 174, 35, 30, rz
img213, green_blots_61.jpg, Log.obj, green_blots_90.jpg, -107, 206, 33, 150, rz
img214, green_blots_98.jpg, pyramid.obj, green_blots_55.jpg, 315, -262, -27, 180, rz
img215, green_blots_97.jpg, Wood.obj, green_blots_19.jpg, -91, 219, 10, 10, rz
img216, green_blots_40.jpg, Log.obj, green_blots_24.jpg, -80, 169, -36, 150, rz
img217, green_blots_48.jpg, pyramid.obj, green_blots_14.jpg, 213, 50, 27, 50, rz
img218, green_blots_70.jpg, Wood.obj, green_blots_48.jpg, 173, 11, 29, 160, rz
img219, green_blots_65.jpg, Log.obj, green_blots_33.jpg, 351, 214, 32, 80, rz
img220, green_blots_25.jpg, pyramid.obj, green_blots_90.jpg, 138, -267, -36, 10, rz
img221, green_blots_61.jpg, Wood.obj, green_blots_11.jpg, -192, 183, -23, 150, rz
img222, green_blots_64.jpg, Log.obj, green_blots_79.jpg, -116, 106, -28, 150, rz
img223, green_blots_69.jpg, pyramid.obj, green_blots_10.jpg, 162, 163, -21, 100, rz
img224, green_blots_35.jpg, Wood.obj, green_blots_92.jpg, -92, 250, -1, 0, rz
img225, green_blots_42.jpg, Log.obj, green_blots_1.jpg, -65, 218, -21, 60, rz
img226, green_blots_26.jpg, pyramid.obj, green_blots_17.jpg, 132, -137, -30, 100, rz
img227, green_blots_82.jpg, Wood.obj, green_blots_62.jpg, -103, -189, 38, 60, rz
img228, green_blots_42.jpg, Log.obj, green_blots_70.jpg, 50, 174, 21, 120, rz
img229, green_blots_86.jpg, pyramid.obj, green_blots_13.jpg, 279, -176, 2, 30, rz
img230, green_blots_83.jpg, Wood.obj, green_blots_32.jpg, -279, 229, -13, 140, rz
img231, green_blots_64.jpg, Log.obj, green_blots_87.jpg, -32, -60, 17, 180, rz
img232, green_blots_56.jpg, pyramid.obj, green_blots_44.jpg, -75, -164, -21, 170, rz
img233, green_blots_99.jpg, Wood.obj, green_blots_84.jpg, 72, 182, 33, 10, rz
img234, green_blots_86.jpg, Log.obj, green_blots_69.jpg, -21, -151, 14, 180, rz
img235, green_blots_11.jpg, pyramid.obj, green_blots_59.jpg, 104, -217, -6, 110, rz
img236, green_blots_35.jpg, Wood.obj, green_blots_7.jpg, 183, 144, -10, 170, rz
img237, green_blots_19.jpg, Log.obj, green_blots_77.jpg, -297, 221, 15, 30, rz
img238, green_blots_68.jpg, pyramid.obj, green_blots_78.jpg, 232, 9, 39, 140, rz
img239, green_blots_86.jpg, Wood.obj, green_blots_37.jpg, 178, -244, -21, 50, rz
img240, green_blots_82.jpg, Log.obj, green_blots_4.jpg, -150, 60, -9, 20, rz
img241, green_blots_97.jpg, pyramid.obj, green_blots_79.jpg, -226, -101, 37, 160, rz
img242, green_blots_1.jpg, Wood.obj, green_blots_20.jpg, -158, -143, 30, 150, rz
img243, green_blots_18.jpg, Log.obj, green_blots_14.jpg, 64, -206, 5, 180, rz
img244, green_blots_34.jpg, pyramid.obj, green_blots_65.jpg, 244, -206, 25, 180, rz
img245, green_blots_43.jpg, Wood.obj, green_blots_33.jpg, -251, 129, -38, 30, rz
img246, green_blots_47.jpg, Log.obj, green_blots_66.jpg, -153, -112, -6, 90, rz
img247, green_blots_69.jpg, pyramid.obj, green_blots_91.jpg, -63, -160, -32, 170, rz
img248, green_blots_55.jpg, Wood.obj, green_blots_90.jpg, 190, -54, -27, 30, rz
img249, green_blots_62.jpg, Log.obj, green_blots_5.jpg, 67, 214, 24, 180, rz
img250, green_blots_4.jpg, pyramid.obj, green_blots_65.jpg, -336, -56, -6, 100, rz
img251, green_blots_28.jpg, Wood.obj, green_blots_54.jpg, -119, -117, 0, 130, rz
img252, green_blots_55.jpg, Log.obj, green_blots_36.jpg, 322, -254, 17, 10, rz
img253, green_blots_70.jpg, pyramid.obj, green_blots_95.jpg, 14, 265, -3, 0, rz
img254, green_blots_25.jpg, Wood.obj, green_blots_73.jpg, 341, -130, -1, 0, rz
img255, green_blots_76.jpg, Log.obj, green_blots_72.jpg, -295, -37, 39, 30, rz
img256, green_blots_87.jpg, pyramid.obj, green_blots_93.jpg, -115, -195, 24, 80, rz
img257, green_blots_6.jpg, Wood.obj, green_blots_95.jpg, 233, 91, -35, 150, rz
img258, green_blots_9.jpg, Log.obj, green_blots_70.jpg, 81, -96, 26, 130, rz
img259, green_blots_3.jpg, pyramid.obj, green_blots_51.jpg, 15, -42, -36, 90, rz
img260, green_blots_79.jpg, Wood.obj, green_blots_91.jpg, -48, 17, -32, 90, rz
img261, green_blots_29.jpg, Log.obj, green_blots_5.jpg, -124, -250, -27, 130, rz
img262, green_blots_8.jpg, pyramid.obj, green_blots_10.jpg, 250, -217, -2, 40, rz
img263, green_blots_89.jpg, Wood.obj, green_blots_22.jpg, 289, -265, -3, 30, rz
img264, green_blots_81.jpg, Log.obj, green_blots_33.jpg, 290, -33, 6, 90, rz
img265, green_blots_0.jpg, pyramid.obj, green_blots_32.jpg, -213, 166, -7, 90, rz
img266, green_blots_78.jpg, Wood.obj, green_blots_79.jpg, 141, 186, -26, 100, rz
img267, green_blots_35.jpg, Log.obj, green_blots_39.jpg, -19, 234, 3, 150, rz
img268, green_blots_46.jpg, pyramid.obj, green_blots_57.jpg, 173, 235, -37, 110, rz
img269, green_blots_70.jpg, Wood.obj, green_blots_26.jpg, 33, -190, -21, 10, rz
img270, green_blots_44.jpg, Log.obj, green_blots_48.jpg, -16, 31, -19, 130, rz
img271, green_blots_91.jpg, pyramid.obj, green_blots_1.jpg, -154, -254, -36, 110, rz
img272, green_blots_87.jpg, Wood.obj, green_blots_61.jpg, -36, 230, 15, 160, rz
img273, green_blots_55.jpg, Log.obj, green_blots_77.jpg, -187, 194, -10, 30, rz
img274, green_blots_73.jpg, pyramid.obj, green_blots_68.jpg, -270, 57, -19, 170, rz
img275, green_blots_22.jpg, Wood.obj, green_blots_79.jpg, 94, 229, -10, 30, rz
img276, green_blots_67.jpg, Log.obj, green_blots_39.jpg, 346, -27, -16, 130, rz
img277, green_blots_84.jpg, pyramid.obj, green_blots_92.jpg, 24, 68, 34, 70, rz
img278, green_blots_45.jpg, Wood.obj, green_blots_19.jpg, -249, -105, 10, 100, rz
img279, green_blots_68.jpg, Log.obj, green_blots_94.jpg, -8, -112, 40, 130, rz
img280, green_blots_55.jpg, pyramid.obj, green_blots_21.jpg, -289, -239, -20, 50, rz
img281, green_blots_12.jpg, Wood.obj, green_blots_87.jpg, 161, -139, 3, 160, rz
img282, green_blots_29.jpg, Log.obj, green_blots_60.jpg, -236, 14, 40, 160, rz
img283, green_blots_91.jpg, pyramid.obj, green_blots_66.jpg, -358, -268, 16, 140, rz
img284, green_blots_17.jpg, Wood.obj, green_blots_86.jpg, -46, 40, -13, 50, rz
img285, green_blots_56.jpg, Log.obj, green_blots_98.jpg, -300, -270, -24, 90, rz
img286, green_blots_75.jpg, pyramid.obj, green_blots_59.jpg, -169, -199, 22, 40, rz
img287, green_blots_6.jpg, Wood.obj, green_blots_96.jpg, -250, -146, 28, 110, rz
img288, green_blots_70.jpg, Log.obj, green_blots_93.jpg, -172, 218, 0, 80, rz
img289, green_blots_72.jpg, pyramid.obj, green_blots_9.jpg, -165, -122, 5, 0, rz
img290, green_blots_83.jpg, Wood.obj, green_blots_59.jpg, -300, 205, 14, 110, rz
img291, green_blots_69.jpg, Log.obj, green_blots_58.jpg, -74, -162, 30, 100, rz
img292, green_blots_84.jpg, pyramid.obj, green_blots_39.jpg, -240, -185, 1, 170, rz
img293, green_blots_84.jpg, Wood.obj, green_blots_40.jpg, -132, -86, -13, 40, rz
img294, green_blots_45.jpg, Log.obj, green_blots_67.jpg, -134, -35, 40, 20, rz
img295, green_blots_94.jpg, pyramid.obj, green_blots_8.jpg, -295, 105, -31, 110, rz
img296, green_blots_68.jpg, Wood.obj, green_blots_59.jpg, 181, -156, -16, 100, rz
img297, green_blots_52.jpg, Log.obj, green_blots_93.jpg, -207, 119, 28, 130, rz
img298, green_blots_45.jpg, pyramid.obj, green_blots_21.jpg, -64, -81, 18, 80, rz
img299, green_blots_23.jpg, Wood.obj, green_blots_34.jpg, -359, 228, -23, 130, rz
img300, green_blots_55.jpg, Log.obj, green_blots_74.jpg, 54, 95, 20, 180, rz
img301, green_blots_70.jpg, pyramid.obj, green_blots_97.jpg, 135, -257, -2, 180, rz
img302, green_blots_14.jpg, Wood.obj, green_blots_53.jpg, -283, -233, -17, 20, rz
img303, green_blots_71.jpg, Log.obj, green_blots_10.jpg, -38, -44, 39, 140, rz
img304, green_blots_4.jpg, pyramid.obj, green_blots_47.jpg, 30, 36, -10, 110, rz
img305, green_blots_79.jpg, Wood.obj, green_blots_97.jpg, -113, 263, -38, 20, rz
img306, green_blots_37.jpg, Log.obj, green_blots_87.jpg, -26, -93, -7, 170, rz
img307, green_blots_40.jpg, pyramid.obj, green_blots_91.jpg, -190, 25, 5, 0, rz
img308, green_blots_65.jpg, Wood.obj, green_blots_48.jpg, 168, -220, 37, 60, rz
img309, green_blots_70.jpg, Log.obj, green_blots_53.jpg, 161, -64, 5, 160, rz
img310, green_blots_57.jpg, pyramid.obj, green_blots_18.jpg, 94, -129, 1, 100, rz
img311, green_blots_3.jpg, Wood.obj, green_blots_34.jpg, -271, -197, 38, 160, rz
img312, green_blots_56.jpg, Log.obj, green_blots_95.jpg, 341, -220, 37, 40, rz
img313, green_blots_10.jpg, pyramid.obj, green_blots_11.jpg, -87, 33, 4, 180, rz
img314, green_blots_17.jpg, Wood.obj, green_blots_3.jpg, 249, -12, -27, 10, rz
img315, green_blots_45.jpg, Log.obj, green_blots_81.jpg, -85, 30, 13, 140, rz
img316, green_blots_92.jpg, pyramid.obj, green_blots_52.jpg, -339, 140, -2, 130, rz
img317, green_blots_83.jpg, Wood.obj, green_blots_26.jpg, 61, -176, -9, 40, rz
img318, green_blots_52.jpg, Log.obj, green_blots_9.jpg, 85, -179, -31, 90, rz
img319, green_blots_24.jpg, pyramid.obj, green_blots_67.jpg, 66, -72, -17, 60, rz
img320, green_blots_3.jpg, Wood.obj, green_blots_97.jpg, -110, -237, -32, 160, rz
img321, green_blots_21.jpg, Log.obj, green_blots_32.jpg, 173, -108, -4, 100, rz
img322, green_blots_83.jpg, pyramid.obj, green_blots_80.jpg, -246, -52, -36, 110, rz
img323, green_blots_58.jpg, Wood.obj, green_blots_95.jpg, 215, 87, -22, 160, rz
img324, green_blots_94.jpg, Log.obj, green_blots_34.jpg, -247, -75, 5, 0, rz
img325, green_blots_1.jpg, pyramid.obj, green_blots_46.jpg, -126, 117, 3, 180, rz
img326, green_blots_71.jpg, Wood.obj, green_blots_29.jpg, -258, -170, 23, 160, rz
img327, green_blots_19.jpg, Log.obj, green_blots_6.jpg, -86, 61, 35, 150, rz
img328, green_blots_74.jpg, pyramid.obj, green_blots_15.jpg, -22, 246, 30, 60, rz
img329, green_blots_19.jpg, Wood.obj, green_blots_94.jpg, 302, -123, 9, 10, rz
img330, green_blots_80.jpg, Log.obj, green_blots_78.jpg, -268, -25, 8, 140, rz
img331, green_blots_36.jpg, pyramid.obj, green_blots_86.jpg, 20, 97, -24, 110, rz
img332, green_blots_60.jpg, Wood.obj, green_blots_14.jpg, -214, 239, -5, 100, rz
img333, green_blots_42.jpg, Log.obj, green_blots_64.jpg, -273, 78, -37, 60, rz
img334, green_blots_21.jpg, pyramid.obj, green_blots_77.jpg, 136, 244, -37, 110, rz
img335, green_blots_13.jpg, Wood.obj, green_blots_3.jpg, 235, -252, 31, 180, rz
img336, green_blots_54.jpg, Log.obj, green_blots_21.jpg, 206, 74, 20, 130, rz
img337, green_blots_23.jpg, pyramid.obj, green_blots_42.jpg, -127, 95, -24, 30, rz
img338, green_blots_38.jpg, Wood.obj, green_blots_78.jpg, 2, -104, -4, 120, rz
img339, green_blots_23.jpg, Log.obj, green_blots_32.jpg, 28, -258, 8, 100, rz
img340, green_blots_62.jpg, pyramid.obj, green_blots_74.jpg, 197, 236, -31, 0, rz
img341, green_blots_81.jpg, Wood.obj, green_blots_5.jpg, -230, -29, -25, 140, rz
img342, green_blots_35.jpg, Log.obj, green_blots_51.jpg, -323, -238, -18, 80, rz
img343, green_blots_64.jpg, pyramid.obj, green_blots_33.jpg, 34, 83, -18, 40, rz
img344, green_blots_37.jpg, Wood.obj, green_blots_29.jpg, 149, -254, 40, 180, rz
img345, green_blots_12.jpg, Log.obj, green_blots_87.jpg, 116, -87, -29, 180, rz
img346, green_blots_72.jpg, pyramid.obj, green_blots_76.jpg, 36, 87, 7, 110, rz
img347, green_blots_52.jpg, Wood.obj, green_blots_10.jpg, 160, 160, 38, 10, rz
img348, green_blots_90.jpg, Log.obj, green_blots_8.jpg, -116, -258, -33, 110, rz
img349, green_blots_39.jpg, pyramid.obj, green_blots_56.jpg, -182, -149, 19, 90, rz
img350, green_blots_36.jpg, Wood.obj, green_blots_84.jpg, -219, 202, -10, 140, rz
img351, green_blots_17.jpg, Log.obj, green_blots_35.jpg, 175, 8, 31, 20, rz
img352, green_blots_11.jpg, pyramid.obj, green_blots_17.jpg, -246, -74, -34, 90, rz
img353, green_blots_77.jpg, Wood.obj, green_blots_37.jpg, -151, -171, 35, 80, rz
img354, green_blots_41.jpg, Log.obj, green_blots_91.jpg, -311, 109, 13, 30, rz
img355, green_blots_96.jpg, pyramid.obj, green_blots_12.jpg, -78, -193, -38, 120, rz
img356, green_blots_21.jpg, Wood.obj, green_blots_87.jpg, -157, 257, 2, 40, rz
img357, green_blots_64.jpg, Log.obj, green_blots_1.jpg, 359, -55, 35, 40, rz
img358, green_blots_72.jpg, pyramid.obj, green_blots_34.jpg, 61, 257, 19, 40, rz
img359, green_blots_77.jpg, Wood.obj, green_blots_98.jpg, -326, 236, -22, 170, rz
img360, green_blots_2.jpg, Log.obj, green_blots_58.jpg, 336, 152, 12, 70, rz
img361, green_blots_30.jpg, pyramid.obj, green_blots_49.jpg, 284, -67, 4, 180, rz
img362, green_blots_83.jpg, Wood.obj, green_blots_50.jpg, -201, 158, -38, 150, rz
img363, green_blots_30.jpg, Log.obj, green_blots_21.jpg, 350, -148, 30, 20, rz
img364, green_blots_97.jpg, pyramid.obj, green_blots_15.jpg, -9, -209, -6, 40, rz
img365, green_blots_21.jpg, Wood.obj, green_blots_11.jpg, 179, 126, -7, 80, rz
img366, green_blots_76.jpg, Log.obj, green_blots_8.jpg, -138, 46, 11, 170, rz
img367, green_blots_29.jpg, pyramid.obj, green_blots_94.jpg, 21, 136, 24, 10, rz
img368, green_blots_70.jpg, Wood.obj, green_blots_54.jpg, -64, -87, -25, 80, rz
img369, green_blots_68.jpg, Log.obj, green_blots_29.jpg, -234, -137, -26, 80, rz
img370, green_blots_71.jpg, pyramid.obj, green_blots_49.jpg, 172, -146, 29, 90, rz
img371, green_blots_64.jpg, Wood.obj, green_blots_81.jpg, 288, -188, -8, 80, rz
img372, green_blots_82.jpg, Log.obj, green_blots_9.jpg, -274, 256, -3, 80, rz
img373, green_blots_9.jpg, pyramid.obj, green_blots_76.jpg, 195, -65, 12, 80, rz
img374, green_blots_95.jpg, Wood.obj, green_blots_81.jpg, -109, -131, -30, 180, rz
img375, green_blots_65.jpg, Log.obj, green_blots_47.jpg, 185, 260, 22, 10, rz
img376, green_blots_73.jpg, pyramid.obj, green_blots_97.jpg, -333, 5, -34, 160, rz
img377, green_blots_20.jpg, Wood.obj, green_blots_31.jpg, -147, -95, 26, 90, rz
img378, green_blots_54.jpg, Log.obj, green_blots_7.jpg, -68, -74, -27, 40, rz
img379, green_blots_83.jpg, pyramid.obj, green_blots_73.jpg, -193, -260, 40, 100, rz
img380, green_blots_77.jpg, Wood.obj, green_blots_52.jpg, 311, 246, 40, 10, rz
img381, green_blots_53.jpg, Log.obj, green_blots_72.jpg, -289, -51, -9, 120, rz
img382, green_blots_13.jpg, pyramid.obj, green_blots_2.jpg, -131, -78, 17, 20, rz
img383, green_blots_95.jpg, Wood.obj, green_blots_22.jpg, -28, -215, 27, 160, rz
img384, green_blots_11.jpg, Log.obj, green_blots_48.jpg, 309, 22, 16, 130, rz
img385, green_blots_63.jpg, pyramid.obj, green_blots_79.jpg, -245, 86, 3, 180, rz
img386, green_blots_72.jpg, Wood.obj, green_blots_77.jpg, 172, -26, -31, 140, rz
img387, green_blots_29.jpg, Log.obj, green_blots_15.jpg, -45, 37, -14, 110, rz
img388, green_blots_38.jpg, pyramid.obj, green_blots_62.jpg, 290, -24, -36, 30, rz
img389, green_blots_42.jpg, Wood.obj, green_blots_18.jpg, 290, 81, 22, 10, rz
img390, green_blots_50.jpg, Log.obj, green_blots_61.jpg, -188, -22, 30, 180, rz
img391, green_blots_61.jpg, pyramid.obj, green_blots_37.jpg, -240, 74, -3, 90, rz
img392, green_blots_69.jpg, Wood.obj, green_blots_3.jpg, -354, -258, 30, 20, rz
img393, green_blots_41.jpg, Log.obj, green_blots_39.jpg, 308, 16, -20, 170, rz
img394, green_blots_86.jpg, pyramid.obj, green_blots_48.jpg, 40, -218, -26, 100, rz
img395, green_blots_82.jpg, Wood.obj, green_blots_0.jpg, -138, 204, 30, 140, rz
img396, green_blots_44.jpg, Log.obj, green_blots_20.jpg, 318, -157, 35, 70, rz
img397, green_blots_20.jpg, pyramid.obj, green_blots_89.jpg, 12, 53, -8, 20, rz
img398, green_blots_15.jpg, Wood.obj, green_blots_69.jpg, -320, -269, 27, 90, rz
img399, green_blots_53.jpg, Log.obj, green_blots_15.jpg, -183, 78, 29, 30, rz
img400, green_blots_10.jpg, pyramid.obj, green_blots_33.jpg, -265, -94, -13, 60, rz
img401, green_blots_30.jpg, Wood.obj, green_blots_77.jpg, -12, -241, -24, 120, rz
img402, green_blots_56.jpg, Log.obj, green_blots_69.jpg, 215, 38, 26, 30, rz
img403, green_blots_80.jpg, pyramid.obj, green_blots_19.jpg, -61, 127, -1, 170, rz
img404, green_blots_47.jpg, Wood.obj, green_blots_52.jpg, 193, 126, 14, 30, rz
img405, green_blots_31.jpg, Log.obj, green_blots_49.jpg, -259, -193, 34, 50, rz
img406, green_blots_6.jpg, pyramid.obj, green_blots_73.jpg, -207, -151, -25, 110, rz
img407, green_blots_91.jpg, Wood.obj, green_blots_11.jpg, 259, -81, 9, 0, rz
img408, green_blots_39.jpg, Log.obj, green_blots_78.jpg, -334, -169, 17, 10, rz
img409, green_blots_4.jpg, pyramid.obj, green_blots_9.jpg, 278, 38, -8, 180, rz
img410, green_blots_67.jpg, Wood.obj, green_blots_59.jpg, 344, -12, -8, 0, rz
img411, green_blots_63.jpg, Log.obj, green_blots_93.jpg, 218, 141, 12, 120, rz
img412, green_blots_81.jpg, pyramid.obj, green_blots_82.jpg, 343, 203, 29, 110, rz
img413, green_blots_50.jpg, Wood.obj, green_blots_20.jpg, -278, -61, 39, 180, rz
img414, green_blots_87.jpg, Log.obj, green_blots_23.jpg, 288, -41, 12, 80, rz
